Episode,Epsilon,Episode Reward,Mean Reward
729,0.7777305764026521,-300,-177.91
730,0.7775750302873716,-332,-177.72
731,0.7774195152813141,-390,-181.85
732,0.777264031378258,-307,-184.51
733,0.7771085785719823,-303,-187.07
734,0.776953156856268,-333,-190.58
735,0.7767977662248967,-393,-190.11
736,0.7766424066716517,-30,-188.41
737,0.7764870781903175,-318,-191.25
738,0.7763317807746795,-32,-191.56
739,0.7761765144185245,16,-190.54
740,0.7760212791156409,25,-190.36
741,0.7758660748598177,-303,-191.39
742,0.7757109016448458,-306,-191.06
743,0.7755557594645168,-356,-194.8
744,0.7754006483126239,-14,-195.1
745,0.7752455681829614,-200,-196.53
746,0.7750905190693248,-4,-196.41
747,0.774935500965511,-200,-194.38
748,0.7747805138653179,11,-190.12
749,0.7746255577625448,15,-190.07
750,0.7744706326509924,-338,-193.58
751,0.7743157385244622,-332,-196.33
752,0.7741608753767574,-16,-196.63
753,0.7740060432016821,-85,-196.55
754,0.7738512419930418,-434,-196.88
755,0.7736964717446432,-360,-200.31
756,0.7735417324502942,-383,-202.14
757,0.7733870241038042,-324,-204.72
758,0.7732323466989834,-1,-203.77
759,0.7730777002296436,-305,-203.1
760,0.7729230846895977,-302,-202.82
761,0.7727685000726598,3,-202.86
762,0.7726139463726454,-146,-204.21
763,0.7724594235833708,-56,-203.97
764,0.7723049316986542,-462,-205.59
765,0.7721504707123145,-150,-203.76
766,0.7719960406181721,-335,-207.36
767,0.7718416414100484,3,-204.18
768,0.7716872730817664,-310,-207.01
769,0.7715329356271501,12,-206.98
770,0.7713786290400246,4,-207.16
771,0.7712243533142167,-2,-203.1
772,0.7710701084435538,-300,-202.19
773,0.7709158944218651,-346,-205.55
774,0.7707617112429808,22,-201.52
775,0.7706075589007322,-305,-200.33
776,0.770453437388952,-58,-200.59
777,0.7702993467014743,-16,-200.63
778,0.770145286832134,-75,-201.61
779,0.7699912577747676,-200,-200.06
780,0.7698372595232127,-300,-198.44
781,0.769683292071308,-346,-202.06
782,0.7695293554128938,-324,-205.52
783,0.7693754495418113,6,-201.95
784,0.7692215744519029,-349,-202.41
785,0.7690677301370125,-319,-201.82
786,0.7689139165909851,-326,-201.2
787,0.7687601338076668,24,-200.97
788,0.7686063817809053,-106,-202.21
789,0.7684526605045492,-300,-203.54
790,0.7682989699724483,-301,-205.69
791,0.7681453101784538,8,-203.97
792,0.7679916811164181,-4,-203.15
793,0.7678380827801948,-200,-204.75
794,0.7676845151636388,-364,-204.94
795,0.7675309782606061,-306,-207.07
796,0.767377472064954,-307,-206.77
797,0.767223996570541,-51,-204.01
798,0.7670705517712268,-2,-203.91
799,0.7669171376608727,-5,-203.52
800,0.7667637542333405,-323,-203.73
801,0.7666104014824939,-116,-203.18
802,0.7664570794021974,-324,-203.42
803,0.766303787986317,-200,-202.42
804,0.7661505272287198,12,-199.25
805,0.765997297123274,-27,-197.52
806,0.7658440976638494,8,-197.04
807,0.7656909288443167,-131,-198.39
808,0.7655377906585478,-200,-198.39
809,0.7653846831004161,-355,-197.7
810,0.765231606163796,-473,-202.36
811,0.7650785598425633,-454,-202.81
812,0.7649255441305949,-411,-203.88
813,0.7647725590217688,-304,-203.81
814,0.7646196045099645,-499,-205.53
815,0.7644666805890625,24,-201.52
816,0.7643137872529447,-12,-198.1
817,0.7641609244954942,-127,-199.61
818,0.7640080923105952,14,-196.27
819,0.7638552906921331,-9,-192.81
820,0.7637025196339947,-127,-194.32
821,0.7635497791300679,-7,-194.04
822,0.763397069174242,-497,-194.91
823,0.7632443897604072,-416,-195.82
824,0.7630917408824551,-14,-196.11
825,0.7629391225342786,-391,-197.02
826,0.7627865347097718,-106,-196.56
827,0.7626339774028298,-77,-193.67
828,0.7624814506073493,-385,-194.5
829,0.7623289543172278,-324,-194.74
830,0.7621764885263643,-353,-194.95
831,0.7620240532286591,-200,-193.05
832,0.7618716484180134,-132,-191.3
833,0.7617192740883297,-360,-191.87
834,0.7615669302335121,-200,-190.54
835,0.7614146168474654,-376,-190.37
836,0.7612623339240959,-488,-194.95
837,0.7611100814573111,-434,-196.11
838,0.7609578594410197,4,-195.75
839,0.7608056678691315,23,-195.68
840,0.7606535067355576,-31,-196.24
841,0.7605013760342105,-39,-193.6
842,0.7603492757590037,-17,-190.71
843,0.7601972059038519,-11,-187.26
844,0.7600451664626711,-10,-187.22
845,0.7598931574293786,-200,-187.22
846,0.7597411787978927,24,-186.94
847,0.7595892305621331,-317,-188.11
848,0.7594373127160207,-101,-189.23
849,0.7592854252534775,-3,-189.41
850,0.7591335681684268,-200,-188.03
851,0.7589817414547931,-48,-185.19
852,0.7588299451065021,-32,-185.35
853,0.7586781791174808,-301,-187.51
854,0.7585264434816573,-108,-184.25
855,0.758374738192961,-416,-184.81
856,0.7582230632453224,6,-180.92
857,0.7580714186326734,-85,-178.53
858,0.7579198043489468,-11,-178.63
859,0.757768220388077,-429,-179.87
860,0.7576166667439994,-320,-180.05
861,0.7574651434106506,-385,-183.93
862,0.7573136503819685,-473,-187.2
863,0.7571621876518921,-38,-187.02
864,0.7570107552143618,10,-182.3
865,0.756859353063319,-325,-184.05
866,0.7567079811927063,-311,-183.81
867,0.7565566395964678,-56,-184.4
868,0.7564053282685486,-413,-185.43
869,0.7562540472028949,-363,-189.18
870,0.7561027963934543,-394,-193.16
871,0.7559515758341757,-47,-193.61
872,0.7558003855190089,-344,-194.05
873,0.755649225441905,-342,-194.01
874,0.7554980955968167,16,-194.07
875,0.7553469959776974,-355,-194.57
876,0.7551959265785019,-365,-197.64
877,0.7550448873931862,-323,-200.71
878,0.7548938784157075,-405,-204.01
879,0.7547428996400244,10,-201.91
880,0.7545919510600964,24,-198.67
881,0.7544410326698844,-325,-198.46
882,0.7542901444633504,-8,-195.3
883,0.7541392864344577,-459,-199.95
884,0.7539884585771708,-300,-199.46
885,0.7538376608854553,-359,-199.86
886,0.7536868933532783,-303,-199.63
887,0.7535361559746077,-413,-204.0
888,0.7533854487434127,-32,-203.26
889,0.753234771653664,-315,-203.41
890,0.7530841246993333,-303,-203.43
891,0.7529335078743934,-34,-203.85
892,0.7527829211728185,-400,-207.81
893,0.752632364588584,-309,-208.9
894,0.7524818381156663,-367,-208.93
895,0.7523313417480432,-300,-208.87
896,0.7521808754796936,-328,-209.08
897,0.7520304393045977,-30,-208.87
898,0.7518800332167368,-353,-212.38
899,0.7517296572100934,-331,-215.64
900,0.7515793112786514,-200,-214.41
901,0.7514289954163957,24,-213.01
902,0.7512787096173125,-380,-213.57
903,0.7511284538753891,-334,-214.91
904,0.750978228184614,25,-214.78
905,0.7508280325389771,-10,-214.61
906,0.7506778669324693,-142,-216.11
907,0.7505277313590828,1,-214.79
908,0.750377625812811,-408,-216.87
909,0.7502275502876484,24,-213.08
910,0.7500775047775909,-171,-210.06
911,0.7499274892766354,-357,-209.09
912,0.7497775037787802,-381,-208.79
913,0.7496275482780245,-300,-208.75
914,0.7494776227683689,-19,-203.95
915,0.7493277272438152,-314,-207.33
916,0.7491778616983665,-55,-207.76
917,0.7490280261260269,-200,-208.49
918,0.7488782205208018,23,-208.4
919,0.7487284448766977,-431,-212.62
920,0.7485786991877224,15,-211.2
921,0.7484289834478848,-398,-215.11
922,0.7482792976511952,-430,-214.44
923,0.748129641791665,-462,-214.9
924,0.7479800158633066,-29,-215.05
925,0.747830419860134,-96,-212.1
926,0.747680853776162,-353,-214.57
927,0.7475313176054068,-467,-218.47
928,0.7473818113418857,-30,-214.92
929,0.7472323349796174,-43,-212.11
930,0.7470828885126215,-301,-211.59
931,0.746933471934919,-7,-209.66
932,0.746784085240532,-17,-208.51
933,0.7466347284234839,-367,-208.58
934,0.7464854014777992,-168,-208.26
935,0.7463361043975036,0,-204.5
936,0.7461868371766242,19,-199.43
937,0.7460375998091888,21,-194.88
938,0.745888392289227,-7,-194.99
939,0.7457392146107692,-310,-198.32
940,0.745590066767847,-55,-198.56
941,0.7454409487544934,22,-197.95
942,0.7452918605647425,-322,-201.0
943,0.7451428021926295,-111,-202.0
944,0.744993773632191,-307,-204.97
945,0.7448447748774646,-200,-204.97
946,0.7446958059224891,-318,-208.39
947,0.7445468667613045,2,-205.2
948,0.7443979573879523,-74,-204.93
949,0.7442490777964748,-33,-205.23
950,0.7441002279809155,-398,-207.21
951,0.7439514079353193,-300,-209.73
952,0.7438026176537322,-72,-210.13
953,0.7436538571302015,-329,-210.41
954,0.7435051263587754,-364,-212.97
955,0.7433564253335037,-300,-211.81
956,0.743207754048437,-422,-216.09
957,0.7430591124976273,19,-215.05
958,0.7429105006751279,-11,-215.05
959,0.7427619185749929,-472,-215.48
960,0.7426133661912778,7,-212.21
961,0.7424648435180395,-312,-211.48
962,0.742316350549336,10,-206.65
963,0.7421678872792261,25,-206.02
964,0.7420194537017702,-71,-206.83
965,0.7418710498110299,-200,-205.58
966,0.7417226756010677,20,-202.27
967,0.7415743310659475,20,-201.51
968,0.7414260161997344,3,-197.35
969,0.7412777309964944,-8,-193.8
970,0.7411294754502952,-200,-191.86
971,0.7409812495552052,-394,-195.33
972,0.7408330533052941,-38,-192.27
973,0.7406848866946331,-306,-191.91
974,0.7405367497172941,-433,-196.4
975,0.7403886423673507,-41,-193.26
976,0.7402405646388772,-304,-192.65
977,0.7400925165259494,-4,-189.46
978,0.7399444980226443,-355,-188.96
979,0.7397965091230397,-3,-189.09
980,0.7396485498212152,-14,-189.47
981,0.739500620111251,-156,-187.78
982,0.7393527199872287,-305,-190.75
983,0.7392048494432313,-328,-189.44
984,0.7390570084733427,-364,-190.08
985,0.738909197071648,22,-186.27
986,0.7387614152322337,-425,-187.49
987,0.7386136629491873,-308,-186.44
988,0.7384659402165975,-327,-189.39
989,0.7383182470285542,-9,-186.33
990,0.7381705833791485,-98,-184.28
991,0.7380229492624727,-300,-186.94
992,0.7378753446726202,-435,-187.29
993,0.7377277696036857,-3,-184.23
994,0.737580224049765,19,-180.37
995,0.7374327080049551,-370,-181.07
996,0.7372852214633541,-328,-181.07
997,0.7371377644190614,-300,-183.77
998,0.7369903368661777,-36,-180.6
999,0.7368429387988045,15,-177.14
1000,0.7366955702110447,-372,-178.86
1001,0.7365482310970025,-302,-182.12
1002,0.7364009214507832,-36,-178.68
1003,0.7362536412664931,-445,-179.79
1004,0.7361063905382398,22,-179.82
1005,0.7359591692601322,-406,-183.78
1006,0.7358119774262801,-474,-187.1
1007,0.7356648150307948,-446,-191.57
1008,0.7355176820677887,-23,-187.72
1009,0.7353705785313751,-200,-189.96
1010,0.7352235044156689,16,-188.09
1011,0.7350764597147857,-17,-184.69
1012,0.7349294444228428,-107,-181.95
1013,0.7347824585339583,-86,-179.81
1014,0.7346355020422515,9,-179.53
1015,0.734488574941843,-46,-176.85
1016,0.7343416772268547,-200,-178.3
1017,0.7341948088914094,-200,-178.3
1018,0.7340479699296312,4,-178.49
1019,0.7339011603356452,-319,-177.37
1020,0.7337543801035781,-12,-177.64
1021,0.7336076292275574,15,-173.51
1022,0.7334609077017119,-338,-172.59
1023,0.7333142155201716,-32,-168.29
1024,0.7331675526770676,19,-167.81
1025,0.7330209191665322,11,-166.74
1026,0.732874314982699,9,-163.12
1027,0.7327277401197024,9,-158.36
1028,0.7325811945716785,23,-157.83
1029,0.7324346783327641,-25,-157.65
1030,0.7322881913970976,-300,-157.64
1031,0.7321417337588182,-124,-158.81
1032,0.7319953054120665,-34,-158.98
1033,0.7318489063509841,-304,-158.35
1034,0.731702536569714,-57,-157.24
1035,0.7315561960624001,-68,-157.92
1036,0.7314098848231876,15,-157.96
1037,0.7312636028462229,19,-157.98
1038,0.7311173501256537,-306,-160.97
1039,0.7309711266556286,-353,-161.4
1040,0.7308249324302974,-388,-164.73
1041,0.7306787674438114,-312,-168.07
1042,0.7305326316903227,-200,-166.85
1043,0.7303865251639846,-329,-169.03
1044,0.7302404478589518,-11,-166.07
1045,0.7300943997693801,-200,-166.07
1046,0.7299483808894262,-314,-166.03
1047,0.7298023912132483,-389,-169.94
1048,0.7296564307350056,-371,-172.91
1049,0.7295104994488586,-200,-174.58
1050,0.7293645973489689,-301,-173.61
1051,0.7292187244294991,-46,-171.07
1052,0.7290728806846132,-302,-173.37
1053,0.7289270661084762,-431,-174.39
1054,0.7287812806952546,-42,-171.17
1055,0.7286355244391156,-415,-172.32
1056,0.7284897973342278,-429,-172.39
1057,0.728344099374761,1,-172.57
1058,0.728198430554886,-300,-175.46
1059,0.7280527908687751,-335,-174.09
1060,0.7279071803106013,-8,-174.24
1061,0.7277615988745392,-67,-171.79
1062,0.7276160465547643,14,-171.75
1063,0.7274705233454534,18,-171.82
1064,0.7273250292407843,0,-171.11
1065,0.7271795642349362,-432,-173.43
1066,0.7270341283220892,-41,-174.04
1067,0.7268887214964248,20,-174.04
1068,0.7267433437521256,-319,-177.26
1069,0.7265979950833752,-403,-181.21
1070,0.7264526754843585,-308,-182.29
1071,0.7263073849492617,-353,-181.88
1072,0.7261621234722719,-363,-185.13
1073,0.7260168910475775,-200,-184.07
1074,0.725871687669368,-305,-182.79
1075,0.7257265133318342,-73,-183.11
1076,0.7255813680291678,18,-179.89
1077,0.725436251755562,-304,-182.89
1078,0.7252911645052109,-88,-180.22
1079,0.7251461062723099,-376,-183.95
1080,0.7250010770510554,-367,-187.48
1081,0.7248560768356452,22,-185.7
1082,0.7247111056202781,-417,-186.82
1083,0.724566163399154,-302,-186.56
1084,0.7244212501664742,-200,-184.92
1085,0.724276365916441,18,-184.96
1086,0.7241315106432576,-301,-183.72
1087,0.723986684341129,-9,-180.73
1088,0.7238418870042608,20,-177.26
1089,0.7236971186268599,-9,-177.26
1090,0.7235523792031345,-115,-177.43
1091,0.7234076687272939,11,-174.32
1092,0.7232629871935484,16,-169.81
1093,0.7231183345961097,-422,-174.0
1094,0.7229737109291905,-7,-174.26
1095,0.7228291161870046,-200,-172.56
1096,0.7226845503637672,-32,-169.6
1097,0.7225400134536945,5,-166.55
1098,0.7223955054510037,-435,-170.54
1099,0.7222510263499136,21,-170.48
1100,0.7221065761446436,-363,-170.39
1101,0.7219621548294146,-320,-170.57
1102,0.7218177623984487,-45,-170.66
1103,0.721673398845969,-51,-166.72
1104,0.7215290641661999,-15,-167.09
1105,0.7213847583533667,-200,-165.03
1106,0.721240481401696,-324,-163.53
1107,0.7210962333054157,-21,-159.28
1108,0.7209520140587546,-361,-162.66
1109,0.7208078236559429,11,-160.55
1110,0.7206636620912117,-374,-164.45
1111,0.7205195293587935,-71,-164.99
1112,0.7203754254529218,1,-163.91
1113,0.7202313503678311,-358,-166.63
1114,0.7200873040977576,-108,-167.8
1115,0.7199432866369381,-303,-170.37
1116,0.7197992979796107,-351,-171.88
1117,0.7196553381200148,-321,-173.09
1118,0.7195114070523908,-441,-177.54
1119,0.7193675047709803,-300,-177.35
1120,0.7192236312700262,6,-177.17
1121,0.7190797865437722,-138,-178.7
1122,0.7189359705864635,-301,-178.33
1123,0.7187921833923463,-401,-182.02
1124,0.7186484249556678,5,-182.16
1125,0.7185046952706767,1,-182.26
1126,0.7183609943316226,-17,-182.52
1127,0.7182173221327562,19,-182.42
1128,0.7180736786683297,-78,-183.43
1129,0.7179300639325961,22,-182.96
1130,0.7177864779198095,13,-179.83
1131,0.7176429206242256,25,-178.34
1132,0.7174993920401008,-478,-182.78
1133,0.7173558921616928,24,-179.5
1134,0.7172124209832605,-83,-179.76
1135,0.7170689784990639,-447,-183.55
1136,0.7169255647033641,-358,-187.28
1137,0.7167821795904235,-90,-188.37
1138,0.7166388231545053,18,-185.13
1139,0.7164954953898744,-93,-182.53
1140,0.7163521962907965,-311,-181.76
1141,0.7162089258515384,-200,-180.64
1142,0.7160656840663681,-80,-179.44
1143,0.7159224709295549,-408,-180.23
1144,0.7157792864353689,-72,-180.84
1145,0.7156361305780818,14,-178.7
1146,0.7154930033519662,-7,-175.63
1147,0.7153499047512958,-200,-173.74
1148,0.7152068347703455,-138,-171.41
1149,0.7150637934033914,-200,-171.41
1150,0.7149207806447108,-55,-168.95
1151,0.7147777964885819,-386,-172.35
1152,0.7146348409292842,-301,-172.34
1153,0.7144919139610983,7,-167.96
1154,0.7143490155783061,-153,-169.07
1155,0.7142061457751905,-58,-165.5
1156,0.7140633045460355,-32,-161.53
1157,0.7139204918851263,-399,-165.53
1158,0.7137777077867493,-317,-165.7
1159,0.713634952245192,11,-162.24
1160,0.713492225254743,-424,-166.4
1161,0.7133495268096921,-200,-167.73
1162,0.7132068569043302,-28,-168.15
1163,0.7130642155329493,-74,-169.07
1164,0.7129216026898427,-382,-172.89
1165,0.7127790183693048,19,-168.38
1166,0.712636462565631,-414,-172.11
1167,0.7124939352731179,12,-172.19
1168,0.7123514364860632,-9,-169.09
1169,0.7122089661987661,-60,-165.66
1170,0.7120665244055263,13,-162.45
1171,0.7119241111006452,-342,-162.34
1172,0.7117817262784252,-300,-161.71
1173,0.7116393699331695,-305,-162.76
1174,0.7114970420591828,-121,-160.92
1175,0.711354742650771,-83,-161.02
1176,0.7112124717022409,-399,-165.19
1177,0.7110702292079004,-304,-165.19
1178,0.7109280151620588,-374,-168.05
1179,0.7107858295590265,-200,-166.29
1180,0.7106436723931147,-323,-165.85
1181,0.710501543658636,-336,-169.43
1182,0.7103594433499043,-9,-165.35
1183,0.7102173714612343,-200,-164.33
1184,0.7100753279869421,-67,-163.0
1185,0.7099333129213447,-79,-163.97
1186,0.7097913262587604,-110,-162.06
1187,0.7096493679935086,-435,-166.32
1188,0.7095074381199099,-200,-168.52
1189,0.709365536632286,-322,-171.65
1190,0.7092236635249595,-142,-171.92
1191,0.7090818187922545,-303,-175.06
1192,0.7089400024284961,15,-175.07
1193,0.7087982144280104,0,-170.85
1194,0.7086564547851248,-91,-171.69
1195,0.7085147234941679,-41,-170.1
1196,0.708373020549469,-200,-171.78
1197,0.7082313459453592,-77,-172.6
1198,0.7080896996761701,-320,-171.45
1199,0.7079480817362349,-301,-174.67
1200,0.7078064921198877,-434,-175.38
1201,0.7076649308214638,-81,-172.99
1202,0.7075233978352995,-73,-173.27
1203,0.7073818931557324,-200,-174.76
1204,0.7072404167771013,-301,-177.62
1205,0.7070989686937459,20,-175.42
1206,0.7069575489000072,-23,-172.41
1207,0.7068161573902272,-315,-175.35
1208,0.7066747941587491,-102,-172.76
1209,0.7065334591999174,-35,-173.22
1210,0.7063921525080774,-338,-172.86
1211,0.7062508740775758,-66,-172.81
1212,0.7061096239027603,-304,-175.86
1213,0.7059684019779798,-38,-172.66
1214,0.7058272082975843,-401,-175.59
1215,0.7056860428559247,-1,-172.57
1216,0.7055449056473536,-307,-172.13
1217,0.7054037966662242,-312,-172.04
1218,0.7052627159068909,-300,-170.63
1219,0.7051216633637096,-314,-170.77
1220,0.7049806390310369,10,-170.73
1221,0.7048396429032308,-425,-173.6
1222,0.7046986749746501,-438,-174.97
1223,0.7045577352396551,-10,-171.06
1224,0.7044168236926073,-379,-174.9
1225,0.7042759403278688,-363,-178.54
1226,0.7041350851398033,-43,-178.8
1227,0.7039942581227753,-200,-180.99
1228,0.7038534592711507,-373,-183.94
1229,0.7037126885792965,-28,-184.44
1230,0.7035719460415806,-200,-186.57
1231,0.7034312316523723,-15,-186.97
1232,0.7032905454060419,-351,-185.7
1233,0.7031498872969607,-57,-186.51
1234,0.7030092573195014,-24,-185.92
1235,0.7028686554680375,-5,-181.5
1236,0.7027280817369439,-44,-178.36
1237,0.7025875361205965,-346,-180.92
1238,0.7024470186133724,-300,-184.1
1239,0.7023065292096498,-200,-185.17
1240,0.7021660679038079,8,-181.98
1241,0.7020256346902272,-120,-181.18
1242,0.7018852295632891,17,-180.21
1243,0.7017448525173765,-319,-179.32
1244,0.7016045035468731,-99,-179.59
1245,0.7014641826461637,-57,-180.3
1246,0.7013238898096346,-77,-181.0
1247,0.7011836250316726,-406,-183.06
1248,0.7010433883066663,16,-181.52
1249,0.7009031796290051,-399,-183.51
1250,0.7007629989930793,-305,-186.01
1251,0.7006228463932807,-200,-184.15
1252,0.7004827218240021,-32,-181.46
1253,0.7003426252796373,-75,-182.28
1254,0.7002025567545814,-486,-185.61
1255,0.7000625162432306,-352,-188.55
1256,0.699922503739982,-200,-190.23
1257,0.699782519239234,24,-186.0
1258,0.6996425627353862,-316,-185.99
1259,0.6995026342228391,-15,-186.25
1260,0.6993627336959946,-125,-183.26
1261,0.6992228611492554,15,-181.11
1262,0.6990830165770255,-346,-184.29
1263,0.6989431999737101,-301,-186.56
1264,0.6988034113337154,-200,-184.74
1265,0.6986636506514486,19,-184.74
1266,0.6985239179213184,15,-180.45
1267,0.6983842131377341,-200,-182.57
1268,0.6982445362951066,-399,-186.47
1269,0.6981048873878476,-399,-189.86
1270,0.69796526641037,17,-189.82
1271,0.697825673357088,-349,-189.89
1272,0.6976861082224166,-27,-187.16
1273,0.6975465710007721,-200,-186.11
1274,0.697407061686572,-328,-188.18
1275,0.6972675802742346,-170,-189.05
1276,0.6971281267581798,-24,-185.3
1277,0.6969887011328282,7,-182.19
1278,0.6968493033926016,0,-178.45
1279,0.6967099335319231,19,-176.26
1280,0.6965705915452167,5,-172.98
1281,0.6964312774269077,-426,-173.88
1282,0.6962919911714224,-200,-175.79
1283,0.6961527327731881,-395,-177.74
1284,0.6960135022266335,-312,-180.19
1285,0.6958742995261882,-21,-179.61
1286,0.695735124666283,-1,-178.52
1287,0.6955959776413497,-412,-178.29
1288,0.6954568584458215,-143,-177.72
1289,0.6953177670741324,24,-174.26
1290,0.6951787035207175,-300,-175.84
1291,0.6950396677800134,-408,-176.89
1292,0.6949006598464573,-335,-180.39
1293,0.6947616797144881,-158,-181.97
1294,0.6946227273785452,-300,-184.06
1295,0.6944838028330695,-319,-186.84
1296,0.694344906072503,14,-184.7
1297,0.6942060370912885,-39,-184.32
1298,0.6940671958838702,-103,-182.15
1299,0.6939283824446935,-23,-179.37
1300,0.6937895967682045,-200,-177.03
1301,0.6936508388488509,-301,-179.23
1302,0.6935121086810812,-316,-181.66
1303,0.693373406259345,-392,-183.58
1304,0.6932347315780931,-120,-181.77
1305,0.6930960846317775,-472,-186.69
1306,0.6929574654148511,16,-186.3
1307,0.6928188739217682,-395,-187.1
1308,0.6926803101469838,-331,-189.39
1309,0.6925417740849544,-345,-192.49
1310,0.6924032657301374,-200,-191.11
1311,0.6922647850769914,-405,-194.5
1312,0.692126332119976,-200,-193.46
1313,0.691987906853552,10,-192.98
1314,0.6918495092721814,-321,-192.18
1315,0.6917111393703269,5,-192.12
1316,0.6915727971424529,24,-188.81
1317,0.6914344825830244,-337,-189.06
1318,0.6912961956865078,24,-185.82
1319,0.6911579364473706,25,-182.43
1320,0.6910197048600811,21,-182.32
1321,0.6908815009191092,-356,-181.63
1322,0.6907433246189254,-200,-179.25
1323,0.6906051759540016,15,-179.0
1324,0.6904670549188109,-53,-175.74
1325,0.6903289615078272,-426,-176.37
1326,0.6901908957155256,-438,-180.32
1327,0.6900528575363826,-302,-181.34
1328,0.6899148469648753,-200,-179.61
1329,0.6897768639954823,-10,-179.43
1330,0.6896389086226833,-413,-181.56
1331,0.6895009808409588,-200,-183.41
1332,0.6893630806447906,-2,-179.92
1333,0.6892252080286616,-200,-181.35
1334,0.6890873629870559,-158,-182.69
1335,0.6889495455144584,-451,-187.15
1336,0.6888117556053556,-39,-187.1
1337,0.6886739932542345,-81,-184.45
1338,0.6885362584555836,-200,-183.45
1339,0.6883985512038925,-406,-185.51
1340,0.6882608714936517,6,-185.53
1341,0.6881232193193529,-27,-184.6
1342,0.687985594675489,-58,-185.35
1343,0.6878479975565539,-70,-182.86
1344,0.6877104279570426,-358,-185.45
1345,0.6875728858714513,-350,-188.38
1346,0.687435371294277,-454,-192.15
1347,0.6872978842200181,-438,-192.47
1348,0.6871604246431742,-23,-192.86
1349,0.6870229925582455,10,-188.77
1350,0.6868855879597339,-200,-187.72
1351,0.6867482108421419,-300,-188.72
1352,0.6866108611999735,16,-188.24
1353,0.6864735390277336,-315,-190.64
1354,0.686336244319928,-303,-188.81
1355,0.686198977071064,25,-185.04
1356,0.6860617372756498,-148,-184.52
1357,0.6859245249281947,-472,-189.48
1358,0.6857873400232091,-386,-190.18
1359,0.6856501825552045,-1,-190.04
1360,0.6855130525186934,-360,-192.39
1361,0.6853759499081897,-428,-196.82
1362,0.6852388747182081,-157,-194.93
1363,0.6851018269432645,-142,-193.34
1364,0.6849648065778758,-373,-195.07
1365,0.6848278136165603,25,-195.01
1366,0.6846908480538371,-200,-197.16
1367,0.6845539098842263,-66,-195.82
1368,0.6844169991022494,-371,-195.54
1369,0.684280115702429,-200,-193.55
1370,0.6841432596792885,-17,-193.89
1371,0.6840064310273526,-355,-193.95
1372,0.6838696297411472,-407,-197.75
1373,0.6837328558151989,-73,-196.48
1374,0.6835961092440359,-23,-193.43
1375,0.6834593900221871,18,-191.55
1376,0.6833226981441827,-372,-195.03
1377,0.6831860336045539,11,-194.99
1378,0.683049396397833,-109,-196.08
1379,0.6829127865185535,-371,-199.98
1380,0.6827762039612498,-200,-202.03
1381,0.6826396487204576,-447,-202.24
1382,0.6825031207907135,-354,-203.78
1383,0.6823666201665554,-5,-199.88
1384,0.682230146842522,-26,-197.02
1385,0.6820937008131536,15,-196.66
1386,0.681957282072991,-125,-197.9
1387,0.6818208906165765,-309,-196.87
1388,0.6816845264384531,-376,-199.2
1389,0.6815481895331654,14,-199.3
1390,0.6814118798952588,-446,-200.76
1391,0.6812755975192797,15,-196.53
1392,0.6811393423997758,20,-192.98
1393,0.6810031145312959,-41,-191.81
1394,0.6808669139083897,7,-188.74
1395,0.680730740525608,22,-185.33
1396,0.6805945943775029,-313,-188.6
1397,0.6804584754586275,-8,-188.29
1398,0.6803223837635358,-354,-190.8
1399,0.6801863192867831,9,-190.48
1400,0.6800502820229257,-151,-189.99
1401,0.6799142719665211,-145,-188.43
1402,0.6797782891121278,-301,-188.28
1403,0.6796423334543054,-200,-186.36
1404,0.6795064049876145,-30,-185.46
1405,0.679370503706617,1,-180.73
1406,0.6792346296058757,-2,-180.91
1407,0.6790987826799545,-380,-180.76
1408,0.6789629629234185,-29,-177.74
1409,0.6788271703308338,-373,-178.02
1410,0.6786914048967677,14,-175.88
1411,0.6785556666157884,-305,-174.88
1412,0.6784199554824653,-98,-173.86
1413,0.6782842714913688,16,-173.8
1414,0.6781486146370705,-98,-171.57
1415,0.6780129849141432,-155,-173.17
1416,0.6778773823171603,-200,-175.41
1417,0.677741806840697,25,-171.79
1418,0.6776062584793289,-200,-174.03
1419,0.6774707372276331,7,-174.21
1420,0.6773352430801876,-306,-177.48
1421,0.6771997760315716,-57,-174.49
1422,0.6770643360763653,-200,-174.49
1423,0.67692892320915,-200,-176.64
1424,0.6767935374245082,-56,-176.67
1425,0.6766581787170233,24,-172.17
1426,0.6765228470812799,-465,-172.44
1427,0.6763875425118636,-318,-172.6
1428,0.6762522650033612,-335,-173.95
1429,0.6761170145503606,-145,-175.3
1430,0.6759817911474505,-363,-174.8
1431,0.675846594789221,-51,-173.31
1432,0.6757114254702632,-397,-177.26
1433,0.6755762831851692,-200,-177.26
1434,0.6754411679285321,-477,-180.45
1435,0.6753060796949465,-200,-177.94
1436,0.6751710184790075,-461,-182.16
1437,0.6750359842753118,25,-181.1
1438,0.6749009770784568,-3,-179.13
1439,0.6747659968830411,-300,-178.07
1440,0.6746310436836644,-25,-178.38
1441,0.6744961174749278,-1,-178.12
1442,0.6743612182514328,-200,-179.54
1443,0.6742263460077825,-1,-178.85
1444,0.674091500738581,-66,-175.93
1445,0.6739566824384333,-43,-172.86
1446,0.6738218911019457,-325,-171.57
1447,0.6736871267237253,24,-166.95
1448,0.6735523892983806,-22,-166.94
1449,0.673417678820521,9,-166.95
1450,0.6732829952847569,-45,-165.4
1451,0.6731483386856999,-445,-166.85
